deployment_label,run_id,start_time,end_time,duration_s
alcf_recon_flow,46be9683-94e1-45f0-bf31-eecf359b6971,2025-03-25 17:47:36.892015+00:00,2025-03-25 18:20:21.953355+00:00,1965.06134
alcf_recon_flow,99c5e45f-0673-4c6f-bda6-a785ae1f7d03,2024-12-24 04:12:29.977965+00:00,2024-12-24 04:37:28.594224+00:00,1498.616259
alcf_recon_flow,66cbe4d2-8257-4111-a222-2699f90b7e85,2024-12-24 03:54:07.295068+00:00,2024-12-24 04:12:21.699113+00:00,1094.404045
alcf_recon_flow,6ce50328-a170-4581-99fc-40ac527469e2,2024-12-24 03:35:30.773363+00:00,2024-12-24 03:53:52.116324+00:00,1101.342961
alcf_recon_flow,a882e676-0ea3-4d8c-8738-242d65b19108,2024-12-24 03:11:48.160423+00:00,2024-12-24 03:35:15.322124+00:00,1407.161701
alcf_recon_flow,44bf9593-cb89-49cc-b4bf-c073953b299f,2024-12-24 02:52:31.563404+00:00,2024-12-24 03:11:29.254851+00:00,1137.691447
alcf_recon_flow,54e625b7-b5a8-445a-bbb9-8175d42f2458,2024-12-24 02:33:57.546030+00:00,2024-12-24 02:52:16.409262+00:00,1098.863232
alcf_recon_flow,b34bb565-119b-40cd-8028-2285bfc966f6,2024-12-24 02:09:48.092535+00:00,2024-12-24 02:33:42.612885+00:00,1434.52035
alcf_recon_flow,2dc584b3-7398-4c9b-9447-ef2d141811e9,2024-12-24 01:51:38.109314+00:00,2024-12-24 02:09:36.274014+00:00,1078.1647
alcf_recon_flow,2bc50f0d-3dfc-45be-b656-80b3a885867e,2024-12-24 01:32:06.152898+00:00,2024-12-24 01:51:20.813234+00:00,1154.660336
alcf_recon_flow,10fe168b-de6a-4e46-a9cc-d8ad8e2e2906,2024-12-24 01:10:53.632530+00:00,2024-12-24 01:31:48.253901+00:00,1254.621371
alcf_recon_flow,aa620df0-0a17-4388-bad2-1cee39d99a4e,2024-12-24 00:51:44.096656+00:00,2024-12-24 01:10:36.409851+00:00,1132.313195
alcf_recon_flow,b65f8bfd-81cc-4c6d-8810-163713591750,2024-12-24 00:32:56.104089+00:00,2024-12-24 00:51:34.227649+00:00,1118.12356
alcf_recon_flow,222ef7e2-3cea-4934-9566-ea146b272012,2024-12-24 00:13:01.257131+00:00,2024-12-24 00:32:35.592309+00:00,1174.335178
alcf_recon_flow,0ac38765-6665-42c4-b4f0-97b1d7de7d61,2024-12-23 23:54:53.356606+00:00,2024-12-24 00:12:46.088594+00:00,1072.731988
alcf_recon_flow,7b88a1e9-c94e-4a27-be2f-c9aa5e766eb6,2024-12-23 23:35:50.748319+00:00,2024-12-23 23:54:45.305171+00:00,1134.556852
alcf_recon_flow,fe05e66e-2a13-4b38-84bf-4f42e19d4696,2024-12-23 23:13:57.692653+00:00,2024-12-23 23:35:30.703687+00:00,1293.011034
alcf_recon_flow,40762513-4b0a-45ea-9c88-50f2c4bd2a69,2024-12-23 21:17:30.730619+00:00,2024-12-23 21:35:31.453102+00:00,1080.722483
alcf_recon_flow,f89d4da1-f142-460e-bb27-e2dd3bca0cca,2024-12-23 20:51:25.266678+00:00,2024-12-23 21:17:20.178981+00:00,1554.912303
alcf_recon_flow,dbf46534-f011-48ec-a9f5-2307ca1159ea,2024-12-23 20:33:29.827428+00:00,2024-12-23 20:51:07.684439+00:00,1057.857011
alcf_recon_flow,1aabf6b0-6f16-4b64-90c2-07c934b05105,2024-12-23 20:15:46.362821+00:00,2024-12-23 20:33:20.249592+00:00,1053.886771
alcf_recon_flow,a70b3dfc-fea9-4d5d-a9d1-e03fdca924b7,2024-12-23 19:50:44.008365+00:00,2024-12-23 20:15:29.860357+00:00,1485.851992
alcf_recon_flow,98ff2bc4-7b0f-4562-9842-92185ef0a479,2024-12-23 19:32:14.137053+00:00,2024-12-23 19:50:37.436263+00:00,1103.29921
alcf_recon_flow,92510c7d-3c5e-4039-bc01-7049224804db,2024-12-23 19:13:29.713803+00:00,2024-12-23 19:32:00.063774+00:00,1110.349971
alcf_recon_flow,aeb6849a-6e9d-4c09-acbe-c22a3cc7a250,2024-12-23 18:47:25.108421+00:00,2024-12-23 19:13:14.326526+00:00,1549.218105
alcf_recon_flow,4a175b1f-7a79-4a30-8681-14c751729a26,2024-12-23 18:29:20.066770+00:00,2024-12-23 18:47:08.625960+00:00,1068.55919
alcf_recon_flow,84507bbd-f01c-43b5-9b7d-9b15d22ed6ca,2024-12-23 18:11:20.551388+00:00,2024-12-23 18:29:08.312484+00:00,1067.761096
alcf_recon_flow,4b7c9c5f-9db7-4f21-979c-f1babc70868b,2024-12-23 17:45:34.323530+00:00,2024-12-23 18:11:00.658902+00:00,1526.335372
alcf_recon_flow,6ccc08e5-eb2d-4498-b3d3-d2a523b3b9f6,2024-12-23 17:27:35.201522+00:00,2024-12-23 17:45:24.618551+00:00,1069.417029
alcf_recon_flow,11f8be2d-401e-4c22-8f90-c62a0d307d99,2024-12-23 17:09:15.392716+00:00,2024-12-23 17:27:24.513424+00:00,1089.120708
alcf_recon_flow,8ab13a91-e97e-4494-a3cb-79945cd8a920,2024-12-23 16:48:29.370255+00:00,2024-12-23 17:09:05.779525+00:00,1236.40927
alcf_recon_flow,765c5675-52f0-448f-8e60-d57e0eb3636a,2024-12-23 16:30:37.635170+00:00,2024-12-23 16:48:19.924396+00:00,1062.289226
alcf_recon_flow,19e03124-4dcb-42e5-8f5d-af88751830f0,2024-12-23 16:11:55.440593+00:00,2024-12-23 16:30:32.797905+00:00,1117.357312
alcf_recon_flow,12b3dd8e-2c25-4b35-861d-946bd1778dc5,2024-12-23 15:51:52.197725+00:00,2024-12-23 16:11:46.128773+00:00,1193.931048
alcf_recon_flow,a7e94c09-dd27-4dbe-92d6-f3183a74a0dc,2024-12-23 15:33:50.432419+00:00,2024-12-23 15:51:47.830947+00:00,1077.398528
alcf_recon_flow,064c3eeb-27a2-4f6b-b9ee-cc7577165efb,2024-12-23 15:14:44.360371+00:00,2024-12-23 15:33:38.579991+00:00,1134.21962
alcf_recon_flow,03f208bc-88e8-4de8-a74f-9dac71fe3fa9,2024-12-23 14:56:35.611424+00:00,2024-12-23 15:14:23.034288+00:00,1067.422864
alcf_recon_flow,007ab19d-4ace-40c7-96cc-a830b70a24c4,2024-12-23 14:38:45.610378+00:00,2024-12-23 14:56:19.075642+00:00,1053.465264
alcf_recon_flow,c6bc9b7b-50be-45f6-8326-12c579038f87,2024-12-23 14:26:47.775294+00:00,2024-12-23 14:38:37.972572+00:00,710.197278
alcf_recon_flow,13cf26f0-517c-476f-90b1-709a5d4bbeaf,2024-12-23 14:14:07.812245+00:00,2024-12-23 14:26:33.815443+00:00,746.003198
alcf_recon_flow,7ed3fb50-494a-4c92-991f-b484839f8d9e,2024-12-23 14:00:27.880893+00:00,2024-12-23 14:14:03.047394+00:00,815.166501
alcf_recon_flow,308c87d1-6a89-4c80-a779-a1589f4b1490,2024-12-23 13:44:34.510885+00:00,2024-12-23 14:00:20.503905+00:00,945.99302
alcf_recon_flow,95a7ba27-b84f-4554-97f6-9d76c36c292f,2024-12-23 13:30:43.617264+00:00,2024-12-23 13:44:28.268151+00:00,824.650887
alcf_recon_flow,f21be63e-a9f3-4bb3-9a57-f3b21b932608,2024-12-23 13:15:51.459850+00:00,2024-12-23 13:30:36.037339+00:00,884.577489
alcf_recon_flow,5db63051-185e-47f2-825b-fcf0ddd0ca88,2024-12-23 13:00:40.355320+00:00,2024-12-23 13:15:34.986216+00:00,894.630896
alcf_recon_flow,cc0d0f31-a0a3-4ea2-b76a-30968d486aa0,2024-12-23 12:35:27.896427+00:00,2024-12-23 13:00:32.236341+00:00,1504.339914
alcf_recon_flow,4197766d-247f-41b4-b207-512a51de1404,2024-12-23 12:21:30.300530+00:00,2024-12-23 12:35:21.875076+00:00,831.574546
alcf_recon_flow,39c16772-00f8-479d-9953-0d7b3471b4b7,2024-12-23 12:07:31.512303+00:00,2024-12-23 12:21:20.236746+00:00,828.724443
alcf_recon_flow,e03a54a9-7d6c-4e87-a066-791329c901ea,2024-12-23 11:52:37.857995+00:00,2024-12-23 12:07:16.866849+00:00,879.008854
alcf_recon_flow,92b820a1-e235-442d-9f5b-e8382a606b26,2024-12-23 11:37:31.532229+00:00,2024-12-23 11:52:26.049508+00:00,894.517279
